Date,Open,High,Low,Close,Volume,Trend,Nextdaytrend
151106,246.96,250.17,246.21,246.21,8375966,0,1
141106,240.59,245.22,240.49,244.89,7227386,1,1
131106,237.69,240.83,237.31,240.76,4346003,1,0
101106,237.13,237.6,235.38,237.01,2798140,0,0
91106,238.49,239.98,236.17,236.55,4881874,0,1
81106,235.41,241.11,234.53,237.74,7967989,1,0
71106,238.72,239.75,236.12,236.52,4899975,0,1
61106,237.12,240.07,236.4,238.71,4994005,1,0
31106,236.35,237.11,232.76,236.13,4909128,0,1
21106,233.98,237.1,233.42,235.19,5237726,1,0
11106,239.62,239.8,232.86,233.98,5432936,0,0
311006,239.27,241.32,237.16,238.43,6290913,0,1
301006,237.65,240.47,235.24,238.52,6564929,1,0
271006,242.19,242.86,236.48,237.84,6605323,0,0
261006,244.08,246.23,242.34,242.79,7041034,0,1
251006,238.98,244.49,237.79,243.54,9193703,1,0
241006,238.38,239.17,235.94,236.89,8691915,0,1
231006,231.37,242.56,230.42,240.63,15113954,1,1
201006,229.72,230.28,227.02,230.06,11651830,1,1
191006,210.33,227.68,209.99,213.24,11819967,1,0
181006,211.71,212.59,208.96,209.86,6018380,0,1
171006,210.36,212.09,208.56,210.53,5225527,1,0
161006,214.06,214.81,210.88,211.09,4319941,0,0
131006,214.09,214.96,212.99,213.86,3622924,0,0
121006,214.49,215.05,212.21,213.93,4848073,0,1
111006,212.72,215.17,212.09,213.46,5636120,1,0
101006,216,219.14,211.41,213.54,9791240,0,1
91006,212.61,216.19,211.92,214.71,7606719,1,1
61006,205.32,211.17,205.08,210.46,7339021,1,0
51006,207.56,209.33,205.64,206.11,5791267,0,1
41006,202.69,208.09,201.73,208.06,6665603,1,1
31006,200.85,203.43,199.29,202.22,5467091,1,0
21006,201.15,203.2,200.6,200.92,3652860,0,0
290906,202.76,203.01,200.91,201.15,3314271,0,0
280906,202.24,203.69,200.47,201.99,5112270,0,0
270906,203.35,205.82,201.39,201.66,5977574,0,1
260906,202.95,204.04,201.09,203.64,5294954,1,0
250906,202.99,204.93,201.45,202.19,5741665,0,0
220906,202.69,203.93,200.88,202.09,4649781,0,1
210906,200.35,204.43,200.13,203.63,10696761,1,0
200906,203.75,203.9,197.51,198.7,9154036,0,0
190906,207.94,207.95,196.57,202.11,14296993,0,1
180906,205.2,209.55,204.94,207.55,7112081,1,1
150906,203.94,205.23,203.57,205.14,7841361,1,0
140906,202.35,203.34,201.17,202.19,5367264,0,1
130906,197.77,203.58,197.75,203.49,9770012,1,1
120906,192.69,196.56,192.63,196.15,5467584,1,1
110906,189.32,192.54,189.07,192.24,4529209,1,1
80906,188.55,190.59,188.55,189.11,3083687,1,0
70906,189.88,191.07,188.89,189.43,3842020,0,0
60906,191.24,191.79,190.02,190.26,3727247,0,1
50906,190.12,192.89,188.91,192.37,4075696,1,0
10906,190.69,190.83,188.78,189.49,2674099,0,0
310806,190.94,191.27,189.29,189.45,2967829,0,1
300806,189.79,192.52,189.44,190.57,4043381,1,0
290806,190.58,191.35,188.79,189.66,4465569,0,1
280806,187.99,190.67,187.69,190.67,4165511,1,1
250806,186.73,187.85,186.44,186.82,2467697,1,0
240806,187.41,188.39,186.32,187.05,3484226,0,0
230806,189.01,189.32,186.52,186.9,3644331,0,1
220806,189.06,189.82,187.61,189.33,4164286,1,0
210806,189.24,189.69,187.8,188.84,4120021,0,0
180806,193.35,193.74,190.57,191.87,4952934,0,0
170806,193.39,195.19,192.15,193.09,5080326,0,1
160806,191.93,194.42,191.25,194.05,5853626,1,1
150806,187.24,191.03,186.49,190.68,6699844,1,0
140806,185.94,187.75,184.52,184.9,4968614,0,0
110806,187.39,187.83,184.18,184.43,3768869,0,1
100806,187.13,189.02,186.42,187.29,4264885,1,0
90806,192.08,192.53,188.37,188.66,4311433,0,0
80806,191.6,192.44,189.73,190.69,5744843,0,1
70806,185.94,190.05,185.76,189.16,3999670,1,0
40806,189.97,190.53,186.06,187.11,5095481,0,1
30806,182.67,189.14,181.86,187.88,6329923,1,0
20806,187.99,188.77,182.78,183.8,7098826,0,0
10806,192.75,193.08,187.94,187.94,5466822,0,0
310706,194.19,194.78,191.85,193.49,4598575,0,1
280706,191.19,194.97,191.06,194.25,4084395,1,0
270706,193.88,193.94,189.16,191.39,5641105,0,0
260706,194.29,196.15,191.69,192.94,5532668,0,1
250706,192.7,195.85,192.09,194.87,5761388,1,0
240706,196.61,197.14,190.8,195.65,8087709,0,1
210706,193.26,196.07,189.03,195.25,11767919,1,0
200706,202.34,202.42,193.02,193.75,12631703,0,1
190706,197.7,200.77,197.53,199.7,8523151,1,0
180706,205.08,205.49,199.07,201.73,8631609,0,1
170706,202.52,205.7,202.06,204.15,5813229,1,0
140706,205.37,205.95,199.5,201.95,7552072,0,0
130706,207.21,209.38,203.62,204.62,6924475,0,0
120706,211.26,211.58,208.57,208.83,4906618,0,1
110706,209.46,212.74,206.72,212.49,5972817,1,0
100706,211.93,212.83,208.4,209.31,4438867,0,0
70706,213.24,214.16,208.15,210.44,6042310,0,0
60706,211.9,212.9,211.2,211.81,3687577,0,0
50706,210.97,211.61,208.03,210.94,4986307,0,1
30706,210.23,212.1,209.93,211.81,2156782,1,1
300606,208.01,209.87,206.37,209.87,6298846,1,1
290606,204.2,209.31,203.11,209.11,6662215,1,1
280606,202.21,203.44,200.77,203.26,3712699,1,0
270606,203.06,204.2,200.71,201.36,4107079,0,0
260606,203.58,204.35,201.83,202.31,3551178,0,1
230606,201.58,205.08,200.57,202.63,5314766,1,0
220606,200.99,203.2,194.19,200.17,6008179,0,1
210606,195.73,202.2,195.07,201.27,8745047,1,0
200606,194.21,196.13,193.45,193.78,4045219,0,0
190606,195.62,197.6,193.68,194.26,7634692,0,1
160606,194.74,195.66,194.19,195.55,5306979,1,1
150606,193.5,196.32,191.69,195.7,6788401,1,0
140606,195.11,195.75,189.45,192.39,7773360,0,1
130606,190.64,193.69,189.25,193.46,7662124,1,0
120606,194.36,195.44,190.69,190.96,5021083,0,0
90606,196.29,197.91,192.87,193.48,6159365,0,1
80606,194.07,197.33,189.48,196.85,10360552,1,0
70606,196.82,197.63,193.44,193.45,8912579,0,1
60606,188.48,195.2,188.34,195.19,10263036,1,0
50606,188.28,190.92,187.26,187.41,5559992,0,0
20606,192.92,193.73,188.91,189.91,6386442,0,1
10606,186.96,191.69,185.99,191.5,6280223,1,0
310506,187.09,189.31,183.57,186.1,7982732,0,0
300506,189.33,190.69,185.91,186.16,4315930,0,0
260506,192.47,193.13,190.21,190.87,3667717,0,1
250506,189.73,191.69,186.34,191.69,8198046,1,1
240506,188.86,191.91,185.99,190.82,9556510,1,1
230506,187.29,192.13,186.97,187.98,8985421,1,1
220506,184.11,186.7,182.81,185.66,8605568,1,0
190506,186.83,187.44,180.47,185.2,11399560,0,0
180506,189.58,191.1,185.54,185.68,5835892,0,1
170506,185.49,190.11,185.3,187.44,10664908,1,0
160506,188.18,188.62,185.13,185.84,5317198,0,1
150506,188.15,190.27,184.31,188.29,8594484,1,0
120506,191.96,192.63,186.96,187.25,10156524,0,0
110506,201.91,202.56,192.68,193.69,8898884,0,0
100506,204.36,206.06,201.13,201.69,6211308,0,1
90506,198.04,204.7,197.07,204.6,9143664,1,0
80506,197.75,198.76,195.22,197.59,5129461,0,0
50506,199,200.54,196.09,197.35,6069528,0,0
40506,197.71,199.63,196.3,197.57,4653255,0,0
30506,198.37,200.95,195.64,197.28,8075850,0,0
20506,200.74,201.45,194.39,197.6,13108333,0,0
10506,209.44,209.93,199.47,199.65,10367637,0,0
280406,209.52,213.08,208.36,209.18,7425666,0,0
270406,211.67,213.67,209.9,210.23,8359256,0,0
260406,214.08,215.24,211.98,213.2,7282287,0,0
250406,220.03,220.74,213.21,213.79,9569567,0,1
240406,219.92,222.57,218.48,220.47,8840100,1,0
210406,224.67,225.59,218.3,218.77,22559250,0,1
200406,205.71,208.21,204.3,207.71,12458412,1,0
190406,206.49,207.03,203.57,205.46,6786151,0,0
180406,204.17,205.12,200.95,202.32,8154780,0,1
170406,201.93,206.46,200.62,203.61,8261422,1,0
130406,204.52,205.08,200.45,201.28,6554861,0,0
120406,204.7,205.87,202.8,204.68,6021169,0,0
110406,208.42,209.76,203.31,205.03,11112419,0,1
100406,203.74,208.79,202.83,208.4,9325308,1,0
70406,206.41,206.63,202.21,203.28,7027980,0,1
60406,203.45,207.15,202.92,205.8,8599983,1,0
50406,204.31,207.49,201.61,204.2,13454976,0,1
40406,195.14,202.65,194.26,202.37,15725137,1,1
30406,194.96,196.43,194.16,195.04,8129930,1,1
310306,194.56,196.13,192.21,195.19,36514857,1,0
300306,194.79,196.95,192,194.41,14723626,0,1
290306,190.16,199.7,189.94,197.69,19345086,1,1
280306,186.04,189.12,185.77,188.79,8952532,1,1
270306,183.73,186.04,182.68,185.03,7026402,1,0
240306,184.49,185.23,181.44,183.08,15182162,0,0
230306,171.35,173.05,170.27,171.12,7784834,0,1
220306,170.04,172.22,168.92,170.28,7600389,1,0
210306,175.18,176.01,169.71,170.13,9858099,0,1
200306,171.34,175.22,170.94,174.27,10415814,1,1
170306,169.57,171.06,167.63,170.06,8558663,1,0
160306,174.48,174.55,169.12,169.55,10021478,0,0
150306,175.56,176.33,170.44,172.42,12772794,0,1
140306,168.74,176.36,166.48,175.76,18462895,1,0
130306,170.64,173.22,167.89,168.7,13647636,0,0
100306,171.92,172.42,165.94,168.92,19335603,0,0
90306,177.87,179.44,170.92,171.67,13930023,0,0
80306,177.14,180.2,175.45,177.12,11789648,0,0
70306,182.69,184.41,179.25,182.41,10458838,0,0
60306,190.65,191.89,183.75,184.23,8944987,0,0
30306,192.34,193.81,188.07,189.28,11965401,0,1
20306,182.32,190.74,181.28,188.41,18340198,1,0
10306,184.46,184.91,180.83,182.58,12065342,0,0
280206,196.8,198.97,169.42,181.49,39446833,0,1
270206,190.83,196.05,190.33,195.38,10218579,1,1
240206,188.84,190.23,186.93,188.89,6486245,1,1
230206,182.99,190.81,182.88,189.22,12555816,1,0
220206,183.76,184.66,182.11,182.93,6480739,0,1
210206,183.4,186.96,182.74,183.48,8690747,1,0
170206,185.11,186.26,181.99,184.56,14320187,0,1
160206,173.01,183.68,172.42,183.41,21346655,1,1
150206,170.81,173.17,169.08,171.36,12950205,1,0
140206,172.84,176.02,171.37,171.83,14658822,0,0
130206,173.49,175.48,171.12,173.02,19724806,0,1
100206,181.16,182.43,176.75,181.49,15223458,1,0
90206,185.79,187.39,178.23,179.56,11913420,0,1
80206,184.42,185.53,177.51,184.72,20818364,1,0
70206,191.69,192.04,181.85,184.14,16640139,0,0
60206,192.85,195.14,189.97,192.74,8948485,0,0
30206,197.01,197.15,186.47,190.97,18286547,0,0
20206,202.11,203.45,198.19,198.22,11810931,0,1
10206,194.71,201.2,193.95,201.09,27132792,1,1
310106,215.5,220.02,212.2,216.55,22449604,1,0
300106,214.83,216.86,212.71,213.62,8596167,0,0
270106,217.72,219.33,214.7,216.96,8459747,0,0
260106,219.99,220.22,211.99,217.35,12931382,0,0
250106,225.86,227.34,214.82,216.72,18746567,0,1
240106,218.23,222.7,217.46,221.74,15468453,1,1
230106,203.89,214.41,203.07,213.96,22768073,1,0
200106,219.57,220.24,197.57,199.93,41182889,0,0
190106,225.81,226.97,216.72,218.44,14539830,0,0
180106,223.87,228.91,221.85,222.68,20511176,0,1
170106,231.76,235.18,231.5,233.79,8335300,1,1
130106,232.39,233.68,231.04,233.36,7660220,1,0
120106,237.1,237.73,230.98,232.05,10125212,0,1
110106,235.87,237.79,234.82,236.05,9008664,1,1
100106,232.44,235.36,231.25,235.11,9104719,1,1
90106,233.44,236.94,230.7,233.68,12795837,1,1
60106,228.66,235.49,226.85,233.06,17759521,1,1
50106,223.22,226,220.97,225.85,10815661,1,1
40106,222.17,224.7,220.09,222.84,15292353,1,1
30106,211.47,218.05,209.32,217.83,13137450,1,0
301205,208.84,209.31,207.08,207.64,7587928,0,0
291205,214.2,214.58,209.79,210.29,6949966,0,1
281205,212.38,214.1,210.84,213.56,7119624,1,0
271205,216.15,216.15,211.59,212.53,6705231,0,0
231205,216.29,216.47,214.6,215.68,4595093,0,1
221205,216.1,216.65,213.18,216.24,7550670,1,0
211205,216.99,218.65,210.57,213.38,11221892,0,1
201205,214.14,216.32,212.55,215.08,10084650,1,0
191205,216.32,223.33,210.27,212.51,21942641,0,1
161205,212.88,216.47,211.59,215.29,16330482,1,1
151205,209.76,211.78,208.46,211.48,6045839,1,1
141205,208.73,210.07,207.95,209.69,6630334,1,1
131205,206.46,209.21,206.03,208.95,8163779,1,0
121205,207.52,207.81,205.18,206.51,6950693,0,0
91205,207.71,208.1,204.48,204.8,7666076,0,1
81205,202.85,205.53,201.52,205.53,8910050,1,0
71205,203.28,203.55,199.7,202.31,11665835,0,0
61205,204.55,208.41,201.05,202.47,15125295,0,0
51205,208.71,208.96,202.34,203.13,10294635,0,1
21205,208.68,209.97,207.14,209.06,7543423,1,1
11205,204.8,207.93,204.35,207.25,9744804,1,1
301105,202.33,204.43,197.98,202.66,15596530,1,0
291105,212.44,213.41,201.27,201.97,21495925,0,0
281105,215.12,215.84,211.43,211.95,11008320,0,1
251105,213.1,214.59,212.86,214.52,4840017,1,1
231105,208.73,212.57,208.1,211.64,10084913,1,1
221105,204.53,208.86,203.32,208.44,9600241,1,1
211105,199.78,205.19,196.94,204.88,10335092,1,0
181105,201.95,202.45,200.12,200.31,7025691,0,1
171105,201.1,202.11,199.96,201.93,9219270,1,1
161105,198.3,199.62,197.25,199.27,8719016,1,0
151105,197.39,198.7,195.67,196.6,8627392,0,1
141105,196.26,199.31,195.96,198.68,7807857,1,0
111105,197.76,198.65,194.62,195.4,7063895,0,1
101105,189.37,195.87,188.9,195.75,9128653,1,0
91105,193.53,194.34,189.2,189.76,10473628,0,0
81105,197.32,197.99,194.48,195.14,7897478,0,0
71105,197.75,198.93,196.27,197.71,9591457,0,1
41105,195.18,196.09,192.92,195.41,8824846,1,1
31105,191.4,193.48,190.88,193.17,7448384,1,0
21105,191.04,192.69,188.77,190.03,10687615,0,1
11105,186.12,192.14,184.69,189.88,16370713,1,1
311005,180.3,187.56,179.93,186.26,14349800,1,1
281005,177.81,179.65,177.69,179.26,5988235,1,0
271005,178.48,178.72,176.02,176.71,5152474,0,1
261005,173.31,178.18,173.27,177.9,9237425,1,1
251005,173.06,173.87,171.6,173.63,6902192,1,1
241005,171.86,174.82,171.27,174.5,9462011,1,0
211005,173.07,173.39,166.67,170.12,22897490,0,0
201005,155.15,155.72,150.76,151.75,14281852,0,1
191005,152.15,155.09,152.13,154.5,7014755,1,0
181005,152.63,154.13,151.52,151.79,7083351,0,1
171005,148.9,152.75,147.43,152.65,7570244,1,0
141005,150.1,150.27,146.42,148.22,8520588,0,0
131005,151.15,151.15,145.49,148.87,10567915,0,0
121005,152.75,153.75,149.65,150.64,9308530,0,0
111005,155.46,156.48,152.58,153.2,8555741,0,0
101005,156.81,157.57,154.73,155.48,5573750,0,0
71005,157.55,158.49,155.43,156.65,6770813,0,0
61005,157.23,157.4,155.2,156.53,8031100,0,0
51005,156.5,157.61,154.15,155.51,8330347,0,0
41005,160.13,160.8,155.53,155.66,9145274,0,1
31005,156.97,160.22,156.55,159.5,9164380,1,1
300905,157.27,158.91,156.3,158.39,9171299,1,1
290905,153.49,155.52,153.19,154.96,5616217,1,0
280905,157.27,157.71,152.95,153.15,8001283,0,0
270905,157.63,159.36,156.85,157.13,6876755,0,0
260905,159.91,160.64,156.44,157.3,9896294,0,1
230905,156.66,158.76,156.45,157.84,8486213,1,0
220905,155.91,159.77,155.24,155.84,13010352,0,1
210905,154.36,157.04,153.13,156.11,10127489,1,1
200905,153.23,155.81,152.77,154.11,9405622,1,1
190905,150.65,153.15,150.51,152.05,5763979,1,0
160905,152.16,152.4,150.08,150.25,7582013,0,1
150905,149.91,153.53,149.1,151.46,15472402,1,0
140905,154.52,156.8,150.3,151.65,11286140,0,1
130905,154.65,157.92,153.24,156,10307401,1,1
120905,151.03,155.87,150.65,155.02,10392015,1,1
90905,148.79,149.7,148.43,149.69,4468241,1,1
80905,147.56,149.79,146.83,147.84,6614790,1,1
70905,143.09,147.9,142.78,147.58,7501491,1,0
60905,144.64,144.84,143.54,143.7,4214975,0,1
20905,143.4,145.14,143.36,144.37,3435233,1,1
10905,143.1,143.89,142.64,143.27,2742784,1,0
310805,144.26,144.39,142.32,143.14,5036499,0,0
300805,143.84,144.9,143.08,143.78,4792410,0,1
290805,141.26,144.7,141.26,144.37,5907365,1,1
260805,141.88,142.65,141.47,141.93,3756000,1,1
250805,141.42,142.14,140.12,141.44,4377971,1,1
240805,138.92,142.52,138.36,141.43,8596213,1,1
230805,138.22,140.01,137.2,139.93,5846664,1,0
220805,140.76,140.88,136.81,137.14,6881151,0,0
190805,140.64,140.87,139.95,140.14,5612914,0,1
180805,138.09,140.39,137.64,140.13,11945084,1,0
170805,142.9,143.43,142.14,142.69,3894753,0,1
160805,142.58,144.04,141.81,142.97,7114089,1,0
150805,145.04,146.53,142.03,142.14,8177102,0,1
120805,141.82,145.24,140.96,145,6594985,1,0
110805,143.09,143.43,140.45,142.17,7517646,0,0
100805,145.8,146.31,142.58,142.98,7003074,0,0
90805,146.13,146.49,144.4,145.93,5783987,0,0
80805,146.95,147.97,145.39,145.77,4488996,0,0
50805,148.9,149.4,145.8,146.32,5954926,0,1
40805,147.92,149.65,147.77,149.01,5318709,1,0
30805,149.15,150.01,147.95,148.8,5939351,0,1
20805,145.95,149.91,145.71,149.74,7301442,1,1
10805,144.2,146.4,144.19,145.95,5668989,1,0
290705,146.22,146.57,143.64,144.02,8374949,0,0
280705,148.85,148.85,146.79,146.9,5930844,0,0
270705,149.02,149.26,146.35,148.61,7369857,0,1
260705,147.65,149.15,146.19,148.19,9839432,1,0
250705,151.35,151.8,147.63,148.07,9660843,0,0
220705,153.34,154.78,148.31,151.35,23448413,0,0
210705,157.18,159.06,155.76,157.13,21291787,0,1
200705,152.94,156.46,151.05,156.16,14365156,1,1
190705,151.2,155.33,151.05,155.1,12774227,1,0
180705,150.15,151.1,149.02,149.92,6226588,0,0
150705,150.77,151.85,150.04,150.75,8459090,0,0
140705,152.82,153.53,150.19,150.6,10696485,0,1
130705,146.4,149.77,146.2,149.58,11460650,1,0
120705,146.84,147.35,145.61,146.04,5872887,0,0
110705,148.35,148.45,145.66,146.82,8414373,0,0
80705,148.27,148.9,147.17,148.26,7459423,0,1
70705,144.84,148.05,144.4,147.92,10684827,1,0
60705,148.8,148.95,145.84,145.91,8037169,0,1
50705,146.2,148.14,145.26,148,7498527,1,0
10705,147.67,148.27,144.75,145.77,9234756,0,0
300605,147.32,149.61,145.67,147.22,15103830,0,0
290605,151.4,152.34,146.22,146.51,18320175,0,0
280605,153.29,154.78,151.15,151.15,19082149,0,1
270605,149.6,152.39,147.08,152.2,17883066,1,1
240605,145.6,149.15,144.93,148.77,20177442,1,1
230605,144.14,147.55,143.39,145,14083550,1,0
220605,144.98,146.31,144.48,144.79,10557675,0,0
210605,144.18,145.3,142.63,144.06,15153375,0,1
200605,138.18,143.98,136,143.49,21051350,1,1
170605,139.6,140.3,138.1,140.3,10445283,1,1
160605,137.27,139.29,136.67,138.86,12469496,1,0
150605,137.64,138.79,133.85,137.54,20943444,0,0
140605,139.43,140.76,139.01,139.31,10127384,0,1
130605,140.05,142.24,138.4,141.52,12819732,1,0
100605,143.64,143.78,140.15,141.39,12721422,0,1
90605,142.5,144.39,140.42,143.3,16457373,1,0
80605,146.57,146.74,139.14,139.92,25822065,0,0
70605,148.7,149.94,145.3,146.71,24340436,0,1
60605,141.34,147.02,141.06,145.62,22599499,1,0
30605,143.54,144.79,138.84,140.27,18815956,0,0
20605,144.51,145.03,142.44,144.09,17984841,0,1
10605,141.74,146.59,141.15,144.14,35253350,1,1
310505,134.85,139.34,134.82,138.77,22277429,1,1
270505,130.36,133.16,129.75,133.13,12190561,1,0
260505,130.61,132.01,129.28,129.73,13554038,0,1
250505,126.49,130.62,125.44,130.54,18157435,1,0
240505,128.61,132.85,126.88,128.13,29121832,0,1
230505,121.7,129.18,121.48,127.85,21444449,1,1
200505,120.73,120.96,119.94,120.93,8175393,1,0
190505,120.29,120.71,119.25,119.71,9719025,0,1
180505,116.92,120.1,116.88,119.7,12316818,1,1
170505,115.4,116.84,115.22,116.68,7808839,1,1
160505,114.95,115.93,114.4,115.64,5767655,1,1
130505,114.7,115.66,113.77,114.73,7416107,1,0
120505,115.52,116.23,114.21,114.47,8957683,0,1
110505,114.6,116.11,114.08,115.76,11479923,1,1
100505,112.85,114.01,112.47,114.01,6348834,1,0
90505,114.11,114.36,112.83,113.12,5538129,0,0
60505,114.31,114.74,113.35,114.12,6770910,0,0
50505,114.42,114.42,113.05,113.6,7516776,0,1
40505,113.73,115.06,113.61,114.36,12173708,1,1
30505,111.04,114.19,110.77,113.21,17797914,1,1
20505,111.14,111.96,110.22,111.26,9778195,1,0
290405,111.07,111.24,109.02,110.11,9183854,0,0
280405,109.86,111.15,108.96,109.83,8691968,0,1
270405,109.1,110.54,108.48,110,10317176,1,0
260405,110.22,111.11,109.25,109.48,17285020,0,1
250405,109.02,112.48,108.87,111.88,19861020,1,0
220405,111.56,112.11,107.24,108.01,33222629,0,1
210405,100.31,102.6,99.76,102.21,18683042,1,0
200405,99.39,100.35,98.05,99.15,15469239,0,1
190405,94.76,96.1,94.11,95.8,8560170,1,1
180405,92.38,94.03,91.84,93.58,6553403,1,0
150405,95.15,95.27,92.42,92.59,11584509,0,0
140405,96.73,97.28,95.15,95.82,6162356,0,0
130405,96.83,97.26,94.96,96.56,6558128,0,1
120405,96.6,97.31,94.8,97.07,7322292,1,1
110405,96.64,97.5,96.26,96.71,5411925,1,0
80405,96.94,97.65,95.82,96.12,5116704,0,1
70405,94.48,97.41,94.41,96.98,9694562,1,0
60405,94.71,94.92,93.88,94.7,5278872,0,1
50405,93.96,95.23,93.88,94.38,8750113,1,1
40405,90.06,92.75,90.01,92.74,8078608,1,0
10405,90.97,91.57,90.08,90.11,6196316,0,1
310305,89.06,90.79,88.91,90.35,6770462,1,0
300305,90.41,90.82,89.89,90.32,6260231,0,0
290305,90.62,91.73,89.12,89.87,6478302,0,0
280305,90.93,92.49,90.57,90.8,8748100,0,0
240305,90.44,90.52,89.69,89.71,3727539,0,1
230305,89.07,90.21,89.07,89.58,4857419,1,0
220305,90.68,91.06,89.01,89.39,5649453,0,1
210305,89.72,91.18,88.71,90.53,7483615,1,1
180305,89.49,90.29,89.24,90.11,7153356,1,1
170305,88.65,89.91,87.99,89.73,8261695,1,0
160305,88.44,89.39,87.59,87.89,7151929,0,1
150305,87.74,90.09,87.19,89.39,10444435,1,0
140305,89.25,89.29,86.37,87.58,11146592,0,0
110305,90.31,90.57,88.66,88.99,8030469,0,0
100305,90.6,90.69,88.79,90.08,10964011,0,0
90305,92.2,92.42,90.17,90.77,11375297,0,0
80305,94.64,95.02,92.58,92.69,8046020,0,1
70305,93.98,94.89,93.61,94.5,8710529,1,0
40305,93.44,93.72,92.63,93.04,6778129,0,1
30305,93.16,93.97,92.25,93.6,7612159,1,0
20305,93.07,93.93,92.27,92.68,7325936,0,0
10305,94.74,94.97,92.79,93.12,9431762,0,1
280205,93.09,95.03,93.02,94.09,7824418,1,0
250205,94.67,95.05,92.85,93.03,9983901,0,1
240205,91.78,95.02,91.21,94.54,25837038,1,1
230205,96.75,97.34,94.42,97.07,15650711,1,0
220205,98.35,99.55,95.29,95.78,13506512,0,0
180205,99.35,99.52,98.43,99.07,8507046,0,1
170205,99.01,99.97,98.5,99.05,10426333,1,1
160205,97.45,99.76,97.25,99.3,16653921,1,1
150205,96.9,100.02,96.64,97.71,25857576,1,1
140205,91.52,96.64,90.59,96.59,38576169,1,1
110205,93.42,96.26,93.13,93.79,13126137,1,0
100205,96.08,96.2,92.72,94.08,18986725,0,0
90205,100.48,100.9,94.82,95.89,17310425,0,1
80205,98.58,100.11,97.36,99.42,11493216,1,0
70205,102.73,103.3,97.85,98.11,12981698,0,0
40205,103.34,103.98,101.4,102.28,14823134,0,1
30205,103.1,106.79,103.01,105.54,13005885,1,0
20205,107.88,108.51,101.93,103.08,32874261,0,0
10205,97.29,101.98,95.41,96.05,19153969,0,1
310105,96.94,98.28,95.96,97.91,9600561,1,1
280105,95.11,97.45,93.26,95.27,12212727,1,0
270105,94.47,94.52,92.69,94.13,6631221,0,1
260105,89.72,94.8,89.66,94.71,12345935,1,0
250105,91.19,91.21,88.23,88.65,10696013,0,0
240105,94.44,94.76,90.25,90.45,14034232,0,0
210105,97.32,97.78,94.15,94.23,9294685,0,1
200105,96.39,98.22,96.1,97.06,9003777,1,0
190105,102.42,102.75,98.45,98.75,11351583,0,1
180105,100.55,102.61,99.43,102.05,13237127,1,1
140105,98.1,100.11,97.16,100.08,9643747,1,0
130105,97.79,98.79,97.12,97.76,6852573,0,1
120105,97.26,98.06,95.35,97.79,8361295,1,0
110105,97.91,98.95,96.69,96.87,6962544,0,1
100105,97.35,99.15,96.01,97.63,7554795,1,1
70105,95.42,97.22,94.48,97.02,9666175,1,0
60105,97.72,98.05,93.95,94.37,10389803,0,1
50105,96.82,98.55,96.21,96.85,8239545,1,0
40105,100.77,101.57,96.84,97.35,13762396,0,1
30105,98.8,101.92,97.83,101.46,15860692,1,0
